word;ua_word;date;week_date;month_date;level
sensible ;"розумний, розсудливий; чутливий ";1.0;1.0;1.0;1.0
sensitive ;чутливий, вразливий ;1.0;1.0;1.0;1.0
sequence ;послідовність ;1.0;1.0;1.0;1.0
seriously ;серйозно, всерйоз ;1.0;1.0;1.0;1.0
session ;сесія ;1.0;1.0;1.0;1.0
setting ;"оточення, навколишня обстановка; регулювання, установка";1.0;1.0;1.0;1.0
sew ;шити, зшивати, брошурувати ;1.0;1.0;1.0;1.0
sexual ;сексуальне ;1.0;1.0;1.0;1.0
sharply ;"різко; уважно ";1.0;1.0;1.0;1.0
shave ;голитися, брити, зрізати тоненькими смужками;1.0;1.0;1.0;1.0
shelter ;притулок, дати притулок, укритття, прикриття;1.0;1.0;1.0;1.0
shortage ;нестача, брак (чого-небудь) ;1.0;1.0;1.0;1.0
shortly ;"незабаром; коротко, стисло ";1.0;1.0;1.0;1.0
signature ;підпис, підписання ;1.0;1.0;1.0;1.0
signifcance ;"значення, зміст; важливість, значущість, значимість";1.0;1.0;1.0;1.0
singer ;співак, співачка ;1.0;1.0;1.0;1.0
situate ;поміщати, розташовувати ;1.0;1.0;1.0;1.0
skilled ;досвідчений, кваліфікований ;1.0;1.0;1.0;1.0
slave ;раб, невільник, підпорядкований (комусь), ведений, керований;1.0;1.0;1.0;1.0
slope ;нахил, схил, нахилятися ;1.0;1.0;1.0;1.0
snowy ;покритий снігом, засніжений ;1.0;1.0;1.0;1.0
so-called ;так званий ;1.0;1.0;1.0;1.0
softly ;м’яко, ніжно ;1.0;1.0;1.0;1.0
sometime ;коли-небудь, колись ;1.0;1.0;1.0;1.0
somewhat ;певною мірою, трохи ;1.0;1.0;1.0;1.0
soup ;"суп; густий туман ";1.0;1.0;1.0;1.0
sour ;кислий, кислятина, скисати ;1.0;1.0;1.0;1.0
spare ;"запасний, резервний; берегти, зберігати, заощаджувати";1.0;1.0;1.0;1.0
specialist ;спеціаліст ;1.0;1.0;1.0;1.0
specifcally ;а саме, конкретно ;1.0;1.0;1.0;1.0
spelling ;"вимовляння слова по буквах; правопис";1.0;1.0;1.0;1.0
spin ;"кружлятися, вертіти, обертати; прясти, плести, скручувати (нитку); швидко текти, швидкий струмінь води";1.0;1.0;1.0;1.0
splendid ;чудовий, блискучий, прекрасний ;1.0;1.0;1.0;1.0
spoil ;псувати ;1.0;1.0;1.0;1.0
stable ;"стійкий, стабільний, постійний; стайня, хлів; ставити, поміщати";1.0;1.0;1.0;1.0
stare ;вдивлятися, пильно дивитися ;1.0;1.0;1.0;1.0
status ;статус ;1.0;1.0;1.0;1.0
steep ;"круча, крутість; обрив, крутий; надмірний, перебільшений; занурюватися";1.0;1.0;1.0;1.0
stem ;"стебло, стовбур; перегороджувати; робити перемичку; зупиняти, затримувати";1.0;1.0;1.0;1.0
stiff;"жорстко, жорсткий, міцний, тугий, нееластичний, незграбний; до знемоги, до упору";1.0;1.0;1.0;1.0
stir ;"ворушити, рухати; розмішувати, мішати";1.0;1.0;1.0;1.0
stocking ;панчоха ;1.0;1.0;1.0;1.0
storage ;зберігання, склад, сховище ;1.0;1.0;1.0;1.0
stove ;пічка, плита ;1.0;1.0;1.0;1.0
straw ;солома, соломка, солом’яний ;1.0;1.0;1.0;1.0
strengthen ;зміцнювати, підсилювати ;1.0;1.0;1.0;1.0
strict ;строгий, вимогливий, який не допускає відхилень;1.0;1.0;1.0;1.0
striking ;"вражаючий, чудовий; ударний ";1.0;1.0;1.0;1.0
strip ;"смужка, різати на смужки; роздягати, знімати, зривати";1.0;1.0;1.0;1.0
stroke ;"прийом, хід; штрих, мазок; покривати смугами, штрихувати, перекреслювати; гладити, погладжувати; удар; напад (медичний), параліч (paralytic stroke)";1.0;1.0;1.0;1.0
strongly ;сильно, міцно, рішуче ;1.0;1.0;1.0;1.0
substantial ;"істотний, важливий, значний; реальний, матеріальний";1.0;1.0;1.0;1.0
sufcient ;достатній, достатня кількість ;1.0;1.0;1.0;1.0
suitable ;підходящий, відповідний, придатний;1.0;1.0;1.0;1.0
suitcase ;невелика плоска валіза ;1.0;1.0;1.0;1.0
sunlight ;сонячне світло ;1.0;1.0;1.0;1.0
sunny ;"сонячний, освітлений сонцем; радісний, щасливий";1.0;1.0;1.0;1.0
supporter ;прихильник, прибічник, той, хто підтримує;1.0;1.0;1.0;1.0
surely ;безсумнівно, звичайно ;1.0;1.0;1.0;1.0
surroundings ;околиці, оточення, середовище ;1.0;1.0;1.0;1.0
survey ;огляд, оглядання, обдивлятися, оглядати;1.0;1.0;1.0;1.0
survive ;залишитися в живих, вижити, пережити (сучасників, славу);1.0;1.0;1.0;1.0
suspicion ;"підозра; присмак, відтінок ";1.0;1.0;1.0;1.0
suspicious ;підозріливий, недовірливий ;1.0;1.0;1.0;1.0
swear ;"клятва, клятися; лаятися, лайка, лихослів’я";1.0;1.0;1.0;1.0
sweat ;піт, потіти ;1.0;1.0;1.0;1.0
swimming ;плавання ;1.0;1.0;1.0;1.0
switch ;перемикач, вимикач, перемикати, змінювати;1.0;1.0;1.0;1.0
sword ;меч, шпага ;1.0;1.0;1.0;1.0
symbol ;символ ;1.0;1.0;1.0;1.0
sympathy ;"симпатія; співчуття ";1.0;1.0;1.0;1.0
tailor ;кравець, шити ;1.0;1.0;1.0;1.0
tank ;"резервуар, бак, наливати в бак; танк";1.0;1.0;1.0;1.0
tap ;"кран, пробка, затичка; легко вдаряти, стукати";1.0;1.0;1.0;1.0
teaching ;викладання, навчання ;1.0;1.0;1.0;1.0
technique ;техніка ;1.0;1.0;1.0;1.0
technology ;технологія ;1.0;1.0;1.0;1.0
temper ;"характер, вдача; пом'якшувати, стримувати (ентузіазм), стримуватися";1.0;1.0;1.0;1.0
temple ;"храм; скроня, висок ";1.0;1.0;1.0;1.0
temporary ;тимчасовий ;1.0;1.0;1.0;1.0
tendency ;тенденція ;1.0;1.0;1.0;1.0
tender ;"тендер, пропозиція; ніжний, м'який, ласкавий";1.0;1.0;1.0;1.0
tennis ;теніс ;1.0;1.0;1.0;1.0
tension ;напруга, напруженість ;1.0;1.0;1.0;1.0
territory ;територія ;1.0;1.0;1.0;1.0
textbook ;підручник ;1.0;1.0;1.0;1.0
thief ;злодій ;1.0;1.0;1.0;1.0
thinking ;мислення, думка, мислячий, думаючий;1.0;1.0;1.0;1.0
thirst ;"спрага, відчувати спрагу; безводний простір, пустеля";1.0;1.0;1.0;1.0
thirsty ;спраглий ;1.0;1.0;1.0;1.0
thorough ;ретельний, ґрунтовний ;1.0;1.0;1.0;1.0
thread ;нитка, просмикувати нитку (у голку);1.0;1.0;1.0;1.0
thumb ;великий палець руки ;1.0;1.0;1.0;1.0
thunder ;грім ;1.0;1.0;1.0;1.0
tide ;морський приплив, відлив ;1.0;1.0;1.0;1.0
time-table ;розклад ;1.0;1.0;1.0;1.0
tire ;шина, покришка ;1.0;1.0;1.0;1.0
tobacco ;тютюн ;1.0;1.0;1.0;1.0
ton ;"тона; велика кількість; мода, стиль";1.0;1.0;1.0;1.0
tone ;тон ;1.0;1.0;1.0;1.0
topic ;тема ;1.0;1.0;1.0;1.0
totally ;"повністю, абсолютно; в цілому, загалом";1.0;1.0;1.0;1.0
towel ;рушник ;1.0;1.0;1.0;1.0
trace ;"слід; відслідковувати ";1.0;1.0;1.0;1.0
traditional ;традиційний ;1.0;1.0;1.0;1.0
trainer ;тренер ;1.0;1.0;1.0;1.0
translation ;переклад, перетворення ;1.0;1.0;1.0;1.0
trap ;пастка ;1.0;1.0;1.0;1.0
treasure ;скарб ;1.0;1.0;1.0;1.0
treaty ;договір ;1.0;1.0;1.0;1.0
tremble ;тремтіння, тремтіти ;1.0;1.0;1.0;1.0
trend ;тенденція, тренд ;1.0;1.0;1.0;1.0
tribe ;плем’я ;1.0;1.0;1.0;1.0
troop ;група людей, загін ;1.0;1.0;1.0;1.0
trousers ;брюки, штани ;1.0;1.0;1.0;1.0
truck ;"вантажівка; візок, вагонетка; обмін, бартер";1.0;1.0;1.0;1.0
truly ;правдиво, вірно, правильно ;1.0;1.0;1.0;1.0
trunk ;"стовбур; торс, тулуб ";1.0;1.0;1.0;1.0
tune ;мелодія, мотив, звучати ;1.0;1.0;1.0;1.0
twist ;кручення, скручування ;1.0;1.0;1.0;1.0
typical ;типовий ;1.0;1.0;1.0;1.0
ugly ;потворний ;1.0;1.0;1.0;1.0
uncomfortable ;незручний;1.0;1.0;1.0;1.0
undermine ;підривати ;1.0;1.0;1.0;1.0
undertake ;брати на себе ;1.0;1.0;1.0;1.0
unemployed ;безробітний ;1.0;1.0;1.0;1.0
unexpected ;неочікуваний ;1.0;1.0;1.0;1.0
unfortunately ;на жаль;1.0;1.0;1.0;1.0
unhappy ;нещасливий, нещасний ;1.0;1.0;1.0;1.0
uniform ;форма, уніформа ;1.0;1.0;1.0;1.0
unite ;об’єднувати, єднати ;1.0;1.0;1.0;1.0
unity ;єдність ;1.0;1.0;1.0;1.0
universe ;всесвіт ;1.0;1.0;1.0;1.0
unlike ;не схожий, не властивий ;1.0;1.0;1.0;1.0
unlikely ;"навряд чи; неправдоподібний ";1.0;1.0;1.0;1.0
unpleasant ;неприємний ;1.0;1.0;1.0;1.0
upset ;"засмучений, стурбований; перекинутий, перекидання; падіння; нездужання";1.0;1.0;1.0;1.0
upstairs ;"верхній поверх; людина, яка живе на верхньому поверсі";1.0;1.0;1.0;1.0
upward(s) ;вгору ;1.0;1.0;1.0;1.0
useless ;"даремний, марний; непридатний ";1.0;1.0;1.0;1.0
user ;користувач ;1.0;1.0;1.0;1.0
vain ;"марнославний; марний, даремний ";1.0;1.0;1.0;1.0
variable ;мінливий, непостійний, змінна величина;1.0;1.0;1.0;1.0
variation ;зміна, варіювання, варіація ;1.0;1.0;1.0;1.0
vast ;величезний ;1.0;1.0;1.0;1.0
vehicle ;автомобіль ;1.0;1.0;1.0;1.0
verb ;дієслово ;1.0;1.0;1.0;1.0
verse ;вірш, поезія ;1.0;1.0;1.0;1.0
vessel ;"посудина; судно, корабель ";1.0;1.0;1.0;1.0
victim ;жертва ;1.0;1.0;1.0;1.0
violent ;несамовитий, лютий, запеклий ;1.0;1.0;1.0;1.0
virtue ;чеснота, моральність, гарна якість (людська);1.0;1.0;1.0;1.0
vision ;бачення ;1.0;1.0;1.0;1.0
vital ;"життєво важливий; життєвий, енергійний, повний життя";1.0;1.0;1.0;1.0
voter ;виборець ;1.0;1.0;1.0;1.0
vowel ;голосний (звук), голосна літера ;1.0;1.0;1.0;1.0
voyage ;подорож ;1.0;1.0;1.0;1.0
waist ;талія ;1.0;1.0;1.0;1.0
waitress ;офіціантка ;1.0;1.0;1.0;1.0
wander ;блукати, мандрувати, мандрування, блукання;1.0;1.0;1.0;1.0
warmth ;тепло, теплота, сердечність, тепле відношення (до когось);1.0;1.0;1.0;1.0
weakness ;слабкість, ослаблення, кволість ;1.0;1.0;1.0;1.0
weekly ;щотижневик, щотижневий ;1.0;1.0;1.0;1.0
welfare ;"доброчинність; добробут, достаток";1.0;1.0;1.0;1.0
well-known ;добре відомий ;1.0;1.0;1.0;1.0
wheat ;пшениця ;1.0;1.0;1.0;1.0
whereas ;в той час як ;1.0;1.0;1.0;1.0
wherever ;де б не було, де б не..., куди б не...;1.0;1.0;1.0;1.0
whistle ;свист, свисток, свистіти ;1.0;1.0;1.0;1.0
whoever ;хто б не..., який би не... ;1.0;1.0;1.0;1.0
widely ;широко ;1.0;1.0;1.0;1.0
widespread ;широко поширений, дуже поширений;1.0;1.0;1.0;1.0
widow ;вдова, вдівець ;1.0;1.0;1.0;1.0
winner ;переможець ;1.0;1.0;1.0;1.0
wipe ;витирати, протирати, обтирати ;1.0;1.0;1.0;1.0
wisdom ;мудрість ;1.0;1.0;1.0;1.0
withdraw ;забирати, вилучати ;1.0;1.0;1.0;1.0
wolf ;вовк ;1.0;1.0;1.0;1.0
works ;"фабрика, завод; працюючі частни механізму";1.0;1.0;1.0;1.0
wrist ;зап'ясток ;1.0;1.0;1.0;1.0
writing ;писання, письмо ;1.0;1.0;1.0;1.0
written ;написаний, письмовий ;1.0;1.0;1.0;1.0
yeah ;так ;1.0;1.0;1.0;1.0
yield ;"поступитися; давати (врожай); продукт, результат, врожай";1.0;1.0;1.0;1.0
pose ;поза, позувати ;1.0;1.0;1.0;1.0
numeral ;цифровий, цифра ;1.0;1.0;1.0;1.0
plane ;"літак; площина ";1.0;1.0;1.0;1.0
shape ;форма, формувати ;1.0;1.0;1.0;1.0
equate ;прирівнювати ;1.0;1.0;1.0;1.0
dance ;танець ;1.0;1.0;1.0;1.0
vary ;варіювати ;1.0;1.0;1.0;1.0
syllable ;склад (частина слова) ;1.0;1.0;1.0;1.0
length ;довжина ;1.0;1.0;1.0;1.0
region ;регіон ;1.0;1.0;1.0;1.0
consonant ;приголосний ;1.0;1.0;1.0;1.0
fraction ;частинка, фракція ;1.0;1.0;1.0;1.0
tiny ;маленький ;1.0;1.0;1.0;1.0
lone ;відлюдний, самотній ;1.0;1.0;1.0;1.0
mount ;"монтувати, встановлювати; гора ";1.0;1.0;1.0;1.0
crease ;складка, зморшка ;1.0;1.0;1.0;1.0
melody ;мелодія ;1.0;1.0;1.0;1.0
clothe ;одягати ;1.0;1.0;1.0;1.0
baby ;крихітка, дитинка ;1.0;1.0;1.0;1.0
cent ;цент ;1.0;1.0;1.0;1.0
wire ;дріт, провід ;1.0;1.0;1.0;1.0
paragraph ;пункт, параграф ;1.0;1.0;1.0;1.0
decimal ;десятковий, десятковий дріб ;1.0;1.0;1.0;1.0
noon ;полудень ;1.0;1.0;1.0;1.0
molecule ;молекула ;1.0;1.0;1.0;1.0
insect ;комаха ;1.0;1.0;1.0;1.0
atom ;атом ;1.0;1.0;1.0;1.0
plural ;множина ;1.0;1.0;1.0;1.0
oxygen ;кисень ;1.0;1.0;1.0;1.0
magnet ;магніт ;1.0;1.0;1.0;1.0
sufix ;суфікс ;1.0;1.0;1.0;1.0
fig ;фіга, інжир ;1.0;1.0;1.0;1.0
pitch ;"смола; нахил, гойдання; рівень (звуку, сигналу)";1.0;1.0;1.0;1.0
